employee_id,name,age,gender,department,jobrole,education,maritalstatus,monthlyincome,yearsatcompany,overtime,performancerating,attrition,dateofhire,dateofexit
8934,Thomas Phillips,40.0,Female,Sales,Engineer,Phd,Divorced,9287.0,1,No,4,No,,
3814,Linda Martin,24.0,Female,Sales,Consultant,Bachelor,Divorced,8509.0,10,Yes,3,Yes,,
9522,Roger Clark,48.0,Female,It,Engineer,Phd,Married,13289.0,3,Yes,4,Yes,,2024-02-14
1055,David Johnson,35.0,Female,Finance,Engineer,High School,Single,9855.0,1,No,4,Yes,,
2124,Jennifer Mueller,59.0,Male,R&D,Consultant,Phd,Single,12232.0,2,Yes,2,Yes,,
7961,Wendy Jones,26.0,Female,R&D,Consultant,High School,Married,12511.0,8,No,3,No,,
3392,Jonathan Vaughn,49.0,Female,It,Engineer,Phd,Single,12673.0,3,No,2,No,2021-01-08,
9340,Mr. Chad Beasley,51.0,Female,Hr,Executive,Phd,Married,2663.0,4,Yes,4,No,,
8844,Jessica Park,31.0,Male,Hr,Engineer,Phd,Divorced,3382.0,13,Yes,3,Yes,,
9284,Joshua Watson,21.0,Female,It,Engineer,Phd,Married,7963.0,4,Yes,5,No,,
4202,Ryan Skinner,57.0,Male,Finance,Consultant,High School,Single,8484.0,2,No,3,Yes,,
1724,Kyle Cowan,40.0,Female,R&D,Consultant,Phd,Married,3422.0,11,No,5,No,,
3319,Glen Davis,38.0,Female,Hr,Engineer,Phd,Divorced,3808.0,12,Yes,1,Yes,,
3726,Carrie Esparza,30.0,Male,It,Analyst,High School,Divorced,9949.0,14,No,2,Yes,2020-02-08,
3373,Jennifer Pham,30.0,Female,R&D,Manager,Bachelor,Single,8814.0,6,Yes,4,No,,2025-02-02
6063,Juan Ward,58.0,Male,Sales,Manager,Phd,Married,12327.0,4,Yes,4,No,,2014-12-19
4204,Timothy Ramirez,23.0,Male,It,Executive,Phd,Divorced,8814.0,11,Yes,3,Yes,,
3051,Teresa Vasquez,54.0,Female,Unknown,Manager,Master,Single,7395.0,0,No,3,Yes,,
2966,Michelle Sellers,53.0,Female,Hr,Engineer,Master,Single,10517.0,5,No,5,Yes,,
2845,Corey Buck,49.0,Female,Sales,Technician,High School,Married,8426.0,12,Yes,4,Yes,,2032-07-02
1335,Nicholas Long,20.0,Female,Hr,Analyst,Master,Married,8289.0,6,No,1,No,,
2223,Megan Fleming,46.0,Female,Finance,Executive,High School,Single,14370.0,3,Yes,3,No,,
4954,Christopher Romero,23.0,Male,R&D,Consultant,Bachelor,Single,8814.0,7,No,2,No,,2026-03-06
5012,Christopher Brown,46.0,Female,It,Analyst,Master,Single,10865.0,8,Yes,5,Yes,,
8657,Cynthia Mcdonald,40.0,Female,It,Manager,Master,Divorced,10278.0,3,No,1,Yes,,2026-03-16
1592,Taylor Moore,51.0,Female,Unknown,Analyst,High School,Married,10467.0,8,No,1,Yes,,
3387,Kyle Cruz,43.0,Male,Sales,Technician,Phd,Married,10674.0,11,Yes,1,No,,
3231,Wendy Perry,31.0,Male,Sales,Analyst,High School,Married,5604.0,7,No,1,No,2015-07-10,
2383,Steven Brown,21.0,Male,Sales,Analyst,Bachelor,Divorced,5567.0,13,Yes,4,No,,
4233,Jennifer Stephens,40.0,Female,Sales,Technician,High School,Single,13192.0,9,No,1,No,,
2558,Carl Ramos,40.0,Female,R&D,Engineer,Bachelor,Single,13888.0,4,Yes,2,Yes,,
5772,Rebecca Underwood,49.0,Female,It,Executive,Phd,Married,3370.0,0,No,3,Yes,,
1266,Sherry Hardy,31.0,Male,Sales,Consultant,Bachelor,Divorced,11421.0,12,No,2,No,,
2236,Dr. Melissa Smith DVM,57.0,Male,Sales,Executive,Bachelor,Single,5802.0,3,No,5,Yes,2013-05-04,
9391,Jeremy Robinson,45.0,Male,Unknown,Analyst,High School,Divorced,11432.0,9,Yes,5,Yes,,
6361,Patricia Gilbert,25.0,Female,It,Technician,Phd,Single,13305.0,1,Yes,1,No,,
6943,Micheal Saunders,21.0,Male,Unknown,Technician,Master,Single,11159.0,5,No,5,Yes,,2018-05-28
7304,Robert Robbins,41.0,Male,It,Engineer,Master,Divorced,13076.0,8,Yes,2,No,,
4570,Larry Garcia,27.0,Female,Finance,Executive,Phd,Single,10963.0,4,No,2,Yes,2015-08-02,
2911,Christina Parker MD,40.0,Male,Unknown,Technician,High School,Single,3671.0,7,No,4,No,,2021-09-29
4464,Sarah Meadows,31.0,Male,Sales,Analyst,Phd,Single,6214.0,6,No,1,Yes,,2026-05-28
5977,Daniel Rivas,47.0,Male,Hr,Analyst,Bachelor,Divorced,5247.0,10,No,5,Yes,2017-07-07,2027-07-07
2265,Steven Rush,44.0,Female,Sales,Engineer,Bachelor,Single,7237.0,9,No,2,Yes,,
2721,Alexander Ward,25.0,Female,Finance,Consultant,Master,Married,8968.0,7,No,4,No,2020-11-09,
4722,Caroline Schultz,27.0,Male,Finance,Executive,Master,Single,10304.0,11,Yes,3,Yes,,
6833,Cody Martin,34.0,Male,It,Analyst,Bachelor,Single,14691.0,5,No,1,No,,
1462,Veronica Jackson,50.0,Female,Hr,Engineer,Bachelor,Single,8814.0,11,Yes,1,No,,
6544,Austin Garcia,33.0,Male,Sales,Analyst,High School,Divorced,12003.0,7,Yes,2,No,,
6704,Rachael Ruiz,55.0,Male,R&D,Engineer,High School,Married,14389.0,7,No,2,Yes,,
8488,James Richards,34.0,Female,Sales,Manager,Phd,Single,10404.0,4,Yes,1,No,,
6079,Dawn Hobbs,52.0,Female,Unknown,Engineer,Master,Divorced,14803.0,1,Yes,4,Yes,,
9435,Karen Carr,41.0,Male,It,Technician,Master,Married,8814.0,11,No,1,No,,
5883,Nathan Lin,39.0,Male,R&D,Analyst,Phd,Single,8668.0,12,Yes,3,Yes,,
3992,Jacob Farley,39.0,Female,Hr,Manager,High School,Single,6714.0,0,Yes,2,No,,
5288,Timothy Price,28.0,Female,It,Engineer,High School,Divorced,11839.0,0,Yes,3,Yes,,2012-02-20
2449,Glenn Torres,44.0,Female,Sales,Consultant,Bachelor,Single,8814.0,9,No,2,No,,
3483,Melvin Hudson,36.0,Male,Sales,Consultant,Phd,Married,11458.0,10,Yes,1,No,,
4914,Michelle Robles,33.0,Male,Finance,Executive,Phd,Divorced,11935.0,12,No,2,Yes,2019-12-09,
3445,Sarah Anderson,55.0,Male,It,Technician,Bachelor,Single,4605.0,9,No,3,Yes,,
4850,Kristi Johnson,39.0,Female,Hr,Consultant,Master,Married,14494.0,7,Yes,2,Yes,2023-09-08,
6865,Michael Lee,21.0,Male,Finance,Engineer,Master,Married,7066.0,10,Yes,5,No,,
6171,Jeremy Stanley,22.0,Female,Finance,Engineer,Master,Divorced,6401.0,12,No,2,Yes,,
1331,Kristen Young,24.0,Male,It,Engineer,Phd,Married,11668.0,11,No,2,Yes,,
1258,Marissa Gonzalez,30.0,Female,Hr,Consultant,Bachelor,Married,10655.0,0,Yes,4,Yes,,
4124,Michael Shaffer,36.0,Male,It,Engineer,High School,Single,2891.0,2,Yes,3,No,,
8197,Heather King,25.0,Male,Sales,Analyst,Master,Married,8844.0,6,Yes,5,No,,
9488,Katherine Daniels,53.0,Female,Hr,Analyst,Master,Divorced,8671.0,12,Yes,3,No,,
1269,Jill Castro,58.0,Male,Finance,Executive,High School,Married,5572.0,7,No,4,No,,
6263,Anthony Richmond,54.0,Male,R&D,Executive,Phd,Divorced,5619.0,12,Yes,5,No,2021-01-03,2033-03-01
1338,Chelsea Nelson,20.0,Female,Sales,Engineer,High School,Single,10506.0,12,No,5,Yes,,
9320,Troy Watkins,42.0,Female,Finance,Consultant,Phd,Married,3634.0,6,Yes,4,No,,
4818,Belinda Richards,53.0,Male,R&D,Technician,Master,Divorced,8814.0,12,No,4,No,,
4735,Anne Walsh,30.0,Male,It,Analyst,Phd,Married,14274.0,5,No,1,Yes,2017-12-06,
5737,Michelle Caldwell,37.0,Female,R&D,Manager,Master,Married,7277.0,4,No,5,Yes,,
6339,Deborah Mitchell,32.0,Male,R&D,Technician,Master,Single,14977.0,2,Yes,3,Yes,,
5891,Cameron Woodward,33.0,Male,Sales,Technician,High School,Single,4456.0,9,No,4,No,,
2748,Frank Burch,55.0,Male,Hr,Technician,Bachelor,Single,9168.0,12,No,1,Yes,2022-04-05,2034-05-04
8472,Brooke Horton,23.0,Male,Finance,Analyst,High School,Single,11105.0,13,Yes,3,No,2021-12-05,2034-05-12
8744,Roger Little,54.0,Female,Finance,Manager,High School,Single,12547.0,1,No,2,Yes,,
7435,Barbara Taylor,31.0,Female,Sales,Engineer,Bachelor,Single,10662.0,1,No,5,Yes,,
7798,James Sanford,33.0,Female,Sales,Manager,Phd,Divorced,7099.0,12,Yes,2,Yes,,
7958,Hector Johns,29.0,Male,Sales,Technician,Phd,Married,4696.0,6,Yes,3,Yes,,
6652,Sarah Decker,40.0,Male,Hr,Consultant,High School,Divorced,3939.0,2,Yes,5,Yes,,
6853,Christine White DDS,58.0,Male,It,Executive,Bachelor,Single,13587.0,0,Yes,1,No,,
2887,Theodore Garcia,42.0,Male,Hr,Engineer,Phd,Divorced,14337.0,6,Yes,2,Yes,,2031-03-25
8944,Latasha Allen,54.0,Male,R&D,Manager,Phd,Married,11775.0,14,No,4,Yes,,
8221,Sarah Reid,40.0,Female,It,Executive,High School,Married,11601.0,10,No,5,Yes,,
4069,Danielle Wheeler,28.0,Female,Finance,Consultant,High School,Divorced,7972.0,2,Yes,4,No,,
3272,Stephanie Barry,30.0,Male,Sales,Consultant,Master,Divorced,4148.0,3,No,4,No,,
3576,Jeremy Johnston,49.0,Female,Finance,Technician,Bachelor,Single,5249.0,6,Yes,5,No,,
9660,Vincent Smith,22.0,Female,Hr,Executive,Phd,Divorced,3960.0,5,No,1,Yes,,
8214,Robert Lopez,49.0,Male,Hr,Engineer,Phd,Single,8919.0,14,No,4,No,,
6873,Kendra Barrera,49.0,Female,Hr,Engineer,High School,Married,13007.0,13,No,4,Yes,,2037-04-16
4770,Steve Pope,41.0,Male,R&D,Analyst,Master,Divorced,14575.0,7,Yes,4,Yes,,
5387,Scott Mason,38.0,Female,It,Technician,Master,Divorced,7742.0,1,Yes,2,No,,
4775,Ashley Barker,53.0,Male,Hr,Analyst,Master,Single,7738.0,5,Yes,4,Yes,,
3717,Tyler Bowen,48.0,Female,It,Analyst,Bachelor,Divorced,6978.0,3,No,5,No,,
1888,David Lamb,55.0,Female,R&D,Manager,Phd,Married,7280.0,13,No,5,No,,
8992,Heidi Richardson,37.0,Female,Sales,Consultant,Bachelor,Married,14469.0,13,Yes,2,No,,
1254,Michael Cox,35.0,Female,R&D,Executive,High School,Divorced,7327.0,10,No,5,Yes,2011-05-07,
2870,James Butler,35.0,Female,Finance,Manager,Master,Divorced,7685.0,5,Yes,3,No,2015-05-09,
7381,Marcus Hartman,45.0,Male,It,Consultant,Master,Married,5061.0,0,No,5,Yes,,
3632,Katie Zuniga,21.0,Male,Sales,Engineer,Phd,Divorced,13074.0,3,No,3,Yes,,
5196,Kevin Whitney,56.0,Male,Hr,Executive,Bachelor,Married,4807.0,11,Yes,4,Yes,,
5758,Christina Sims,40.0,Female,R&D,Engineer,Phd,Divorced,5542.0,3,No,4,Yes,,
4286,Daniel Hanson,22.0,Female,Sales,Technician,High School,Married,5030.0,5,No,4,No,,
2974,Kenneth Patrick,20.0,Female,R&D,Technician,Phd,Single,8776.0,13,Yes,5,Yes,,
6506,Carolyn Peterson,51.0,Female,It,Executive,High School,Married,8814.0,7,Yes,5,Yes,,
9078,Michael Randolph,56.0,Female,Sales,Manager,Phd,Married,3779.0,4,No,1,No,2025-03-07,
9386,Karen Ingram,21.0,Male,Finance,Executive,Bachelor,Married,8379.0,14,Yes,3,No,2010-09-12,
6264,Scott Williams,51.0,Female,Finance,Technician,Phd,Married,2817.0,7,Yes,1,No,,
8767,Eddie Davis,49.0,Female,It,Executive,Bachelor,Married,6952.0,0,No,2,No,2015-04-06,
6299,Emily Ramirez,23.0,Male,Finance,Executive,High School,Divorced,13471.0,4,Yes,1,Yes,,
1711,Christina Haney,56.0,Male,R&D,Engineer,High School,Divorced,7887.0,2,Yes,4,No,,2026-03-23
4791,Jason Rodriguez Jr.,28.0,Male,Sales,Engineer,Master,Single,11306.0,13,Yes,4,Yes,2013-05-08,
9156,Julie Anderson,34.0,Male,Finance,Executive,Phd,Married,6339.0,6,Yes,2,Yes,,
4453,Jessica Cochran,24.0,Female,Hr,Technician,High School,Single,7115.0,11,No,4,No,,
3199,Andrea Robinson,22.0,Female,It,Manager,Master,Divorced,13374.0,7,Yes,3,Yes,,
4264,Nicole Castillo,34.0,Male,It,Analyst,Master,Divorced,2802.0,3,No,2,Yes,,
1479,Tyler Mercado,25.0,Female,It,Analyst,Phd,Divorced,12848.0,8,No,4,No,,
4564,Bianca Holder,58.0,Female,It,Technician,Master,Single,8765.0,4,Yes,4,No,,
5865,Michelle Beasley,56.0,Male,Sales,Analyst,Bachelor,Divorced,11337.0,1,Yes,3,No,,
2973,Stephen Townsend,28.0,Female,Finance,Engineer,High School,Married,9900.0,6,Yes,5,No,,
6891,Kara Hancock,30.0,Male,It,Technician,High School,Divorced,4120.0,2,Yes,2,Yes,,
2934,James Garcia,55.0,Female,Finance,Technician,High School,Divorced,14157.0,4,Yes,4,No,,
5132,Donald Mitchell,52.0,Female,R&D,Engineer,Phd,Divorced,13722.0,7,No,3,Yes,,
8509,Angela Hancock,31.0,Female,Hr,Executive,Phd,Divorced,13648.0,6,Yes,2,No,,
2241,John Maxwell,40.0,Male,It,Consultant,Master,Single,8814.0,2,No,2,No,,
8857,Thomas Schneider,22.0,Male,It,Consultant,Master,Divorced,12669.0,4,Yes,1,Yes,,
9091,Joanna Ochoa,27.0,Female,R&D,Technician,Master,Single,7067.0,11,Yes,4,Yes,,2028-06-21
6591,Dawn Owens,57.0,Female,Hr,Technician,High School,Single,2633.0,0,Yes,4,No,,
1937,Jacob Cunningham,39.0,Male,Hr,Technician,Bachelor,Divorced,12219.0,4,No,1,Yes,,
8059,Jason Ramirez,54.0,Male,Hr,Analyst,Bachelor,Single,4227.0,9,No,3,Yes,,
1597,Michael Medina,41.0,Female,It,Analyst,Bachelor,Married,6216.0,12,No,2,Yes,,
4887,Lisa Hernandez,48.0,Male,It,Engineer,Bachelor,Divorced,7311.0,13,Yes,3,No,,
5843,Angela Chavez,56.0,Female,It,Executive,Phd,Married,10935.0,11,Yes,5,Yes,,
6595,Carol Nguyen,30.0,Female,Hr,Executive,High School,Single,10695.0,11,Yes,1,Yes,,
3991,Andrew Crosby,55.0,Male,Finance,Technician,Bachelor,Married,8621.0,4,No,1,No,,
6312,Natalie Hopkins,34.0,Female,Hr,Executive,Phd,Divorced,10685.0,12,No,3,No,2017-07-01,
2065,April Johnson,44.0,Male,R&D,Technician,Bachelor,Divorced,4262.0,0,Yes,4,Yes,,
2952,Ashley Dodson,23.0,Female,Unknown,Consultant,Phd,Single,3316.0,12,Yes,1,Yes,,
1544,Ann Jensen,34.0,Female,R&D,Executive,High School,Single,11937.0,11,Yes,5,No,2017-10-07,
7384,Tonya Brown,39.0,Male,R&D,Consultant,Phd,Single,4187.0,10,No,2,No,,2022-12-15
4807,Christopher Taylor,47.0,Female,Finance,Consultant,Phd,Married,13564.0,14,Yes,1,No,,
9367,Michael Mccoy,48.0,Female,Hr,Consultant,Bachelor,Divorced,10977.0,12,No,5,Yes,,
2464,Elizabeth Alexander,39.0,Male,Hr,Engineer,High School,Divorced,5047.0,12,No,1,No,,
4361,Pamela Norris,53.0,Male,Finance,Technician,Phd,Divorced,4323.0,11,Yes,4,Yes,,
8669,Becky Thomas,21.0,Male,It,Analyst,High School,Married,3346.0,5,Yes,4,No,,
2207,Steven Johnson,36.0,Female,R&D,Engineer,Phd,Divorced,2829.0,4,Yes,1,Yes,,
4656,Rodney Shepard,43.0,Male,R&D,Technician,Master,Single,13044.0,4,No,2,No,2014-08-06,2018-06-08
6748,Marie Christensen,51.0,Male,It,Technician,Master,Married,2997.0,12,No,1,Yes,,
6983,Leah Baker,37.0,Female,It,Consultant,High School,Single,11060.0,3,No,2,Yes,,
5159,Rachel Bowen,21.0,Male,Hr,Analyst,Bachelor,Single,10054.0,6,Yes,2,Yes,,
4515,Brad Haynes,44.0,Male,Sales,Engineer,Master,Single,10724.0,4,No,5,No,2017-04-07,2021-07-04
9302,Isaac Mann,59.0,Female,Hr,Executive,Master,Married,4605.0,10,No,2,No,,
2173,Kristy Mccullough,49.0,Male,Sales,Consultant,Master,Married,5051.0,0,Yes,5,No,,2010-10-29
9057,Cynthia Adams,44.0,Female,R&D,Analyst,Bachelor,Single,12732.0,10,Yes,2,No,,2025-03-08
2907,Virginia Solomon,46.0,Female,Finance,Engineer,Phd,Divorced,14501.0,5,Yes,5,No,,
7496,Kristi Leonard,56.0,Female,Hr,Engineer,High School,Married,4224.0,10,Yes,3,Yes,2018-11-01,
1762,Joan Mann,25.0,Female,It,Technician,Master,Married,3548.0,8,Yes,5,Yes,,2030-12-07
4974,Jessica Davis,40.0,Female,Finance,Analyst,High School,Married,8814.0,11,No,2,No,,
2807,Courtney Scott,49.0,Male,It,Consultant,High School,Single,9282.0,13,Yes,5,Yes,,
3006,Bobby Brewer,40.0,Male,It,Analyst,Bachelor,Single,5300.0,4,Yes,1,Yes,,
1601,Jill Ortiz,21.0,Female,Sales,Technician,Bachelor,Divorced,4507.0,5,No,2,Yes,,
4652,Andrew Patel,46.0,Male,It,Technician,Bachelor,Single,6725.0,1,No,4,Yes,,
1823,Peter Williams,45.0,Male,It,Engineer,Phd,Single,3634.0,10,No,2,Yes,,
7936,Kimberly Smith,37.0,Female,R&D,Technician,High School,Married,9526.0,5,No,5,No,,
1407,Jeffrey Rodriguez,20.0,Female,Sales,Technician,High School,Single,13956.0,7,No,4,Yes,2024-09-08,2031-08-09
8953,Adrian Mendez,40.0,Male,Finance,Manager,Bachelor,Married,5609.0,3,Yes,4,Yes,,
6330,Ryan Ryan,57.0,Male,It,Analyst,Master,Divorced,4029.0,11,Yes,2,Yes,,
8558,Brent Taylor,27.0,Male,Sales,Manager,Bachelor,Married,14123.0,4,Yes,5,No,,
9382,Dr. Mason Castillo,47.0,Female,Finance,Executive,Master,Divorced,10650.0,9,Yes,2,No,,
9959,Nathaniel Bryant,21.0,Female,Finance,Executive,Phd,Single,4497.0,14,No,5,Yes,,
1783,Christian Martin,48.0,Female,Sales,Technician,Bachelor,Married,8814.0,9,Yes,3,Yes,2011-11-07,2020-07-11
9013,Jamie Powell,23.0,Male,Sales,Analyst,High School,Divorced,13588.0,3,No,3,Yes,,
9747,Michelle Garcia,43.0,Male,Sales,Consultant,High School,Single,9861.0,14,Yes,1,Yes,,
8129,Allen Daniels,22.0,Male,It,Executive,Bachelor,Married,13663.0,8,No,4,Yes,2019-08-06,
4923,Johnny Smith,35.0,Male,It,Engineer,High School,Divorced,5024.0,7,Yes,5,No,,
9062,Scott Watson,30.0,Female,Sales,Technician,High School,Married,14462.0,3,No,3,Yes,,
4597,Keith Evans,44.0,Female,Hr,Manager,Master,Married,6945.0,9,No,2,Yes,,2020-09-26
9961,Kenneth Davidson,53.0,Male,Finance,Engineer,Bachelor,Married,3831.0,2,No,2,No,2015-06-07,
3235,Elizabeth Flores,36.0,Male,R&D,Consultant,Bachelor,Single,9763.0,10,No,2,Yes,,2022-04-14
3702,Matthew Smith,27.0,Female,R&D,Consultant,Phd,Married,11282.0,12,Yes,5,Yes,,
7519,Kristi Smith,39.0,Male,Hr,Executive,Master,Divorced,8794.0,5,Yes,5,No,,
4688,Joseph Cox,27.0,Female,Finance,Manager,Phd,Single,8816.0,10,No,2,No,,
9260,Deanna Rodriguez MD,38.0,Female,Unknown,Engineer,Phd,Married,9352.0,10,Yes,3,Yes,,
5503,Amber Weeks,56.0,Female,Finance,Executive,Master,Divorced,14362.0,12,No,2,Yes,2014-03-11,
3138,Jasmine Garcia,58.0,Male,It,Technician,High School,Single,14974.0,10,Yes,4,No,2014-06-03,
4664,Jesse Hamilton,58.0,Female,Sales,Executive,Master,Married,8096.0,10,No,1,Yes,,2023-04-26
4967,Dale Eaton,32.0,Female,It,Technician,Master,Married,5172.0,4,No,1,Yes,,
9943,Brian Thomas,22.0,Male,Finance,Manager,Bachelor,Married,8814.0,0,Yes,3,No,,
9425,Todd Wagner,51.0,Female,Sales,Technician,Phd,Single,11258.0,12,Yes,4,No,,
4562,Kathleen Edwards,47.0,Male,Sales,Engineer,Phd,Married,9319.0,7,No,4,Yes,,
8150,Gregory Beck,44.0,Female,Hr,Manager,Master,Single,12049.0,8,No,3,Yes,,
1440,Ashley Jordan,44.0,Male,It,Analyst,Master,Married,12945.0,14,No,4,Yes,,
6880,Lisa Ryan,38.0,Male,Finance,Executive,High School,Divorced,10371.0,4,No,2,No,,
1133,Travis Collins,56.0,Female,Unknown,Manager,Bachelor,Divorced,10370.0,1,No,4,Yes,,
5340,Hector White,40.0,Male,Finance,Consultant,Master,Divorced,6675.0,12,Yes,1,Yes,,
3066,Madison Patterson,59.0,Female,It,Manager,High School,Divorced,10392.0,11,No,1,Yes,,
8973,Nancy Rivera MD,35.0,Female,Finance,Executive,Master,Single,11315.0,11,Yes,2,Yes,,
4269,Alexander Chapman,40.0,Female,Hr,Consultant,High School,Married,8814.0,7,No,4,No,,
9724,Juan Smith,59.0,Male,It,Executive,Phd,Married,8814.0,7,Yes,2,Yes,2025-01-09,
7565,Justin Carpenter,25.0,Female,Finance,Engineer,High School,Single,4972.0,10,No,2,Yes,,2030-11-21
9179,Mariah Gardner,40.0,Female,It,Executive,High School,Divorced,3949.0,6,No,4,No,,2030-04-06
5259,Christian Banks,56.0,Female,It,Technician,High School,Married,13258.0,8,No,5,Yes,,
1758,Kimberly Whitehead,33.0,Female,It,Engineer,High School,Single,10077.0,10,Yes,5,Yes,,
3203,Mathew Barton,37.0,Male,It,Analyst,High School,Divorced,11532.0,0,Yes,2,No,,
3105,Nicholas Shah,40.0,Male,R&D,Analyst,High School,Married,8398.0,11,Yes,2,No,2012-01-08,
8683,Erin Walsh,44.0,Female,R&D,Manager,Bachelor,Single,5110.0,0,No,2,No,,
6978,Renee Green,34.0,Female,R&D,Manager,High School,Single,13685.0,1,Yes,4,No,2012-05-01,
4432,Steven Peterson,36.0,Female,Hr,Consultant,Master,Married,8729.0,6,Yes,3,Yes,,
2689,Nicole Le,45.0,Female,Sales,Manager,Master,Divorced,13185.0,11,No,2,No,,
5845,Jessica Sanford,46.0,Female,Finance,Technician,Bachelor,Single,6704.0,7,Yes,5,Yes,,
3218,Marie Owens,43.0,Male,Hr,Engineer,Master,Divorced,11509.0,6,Yes,4,Yes,,
4073,Mary Oconnor,59.0,Female,R&D,Technician,Master,Married,13031.0,14,Yes,5,No,,2033-10-23
6261,Casey Graham,56.0,Male,Finance,Analyst,High School,Divorced,11735.0,14,Yes,3,Yes,,
9989,Karen Smith,32.0,Female,Hr,Consultant,Master,Married,3390.0,9,No,5,Yes,,
8929,Paul Chase,43.0,Male,Hr,Consultant,High School,Single,14812.0,10,Yes,4,No,,
5806,Melissa Hall,49.0,Male,Unknown,Engineer,Bachelor,Divorced,8611.0,0,Yes,3,No,,
3988,Gina Moran,58.0,Female,R&D,Executive,Phd,Single,5971.0,10,No,1,No,,
7845,Joseph York,40.0,Female,Sales,Consultant,Phd,Single,6328.0,6,No,2,No,,
5258,Micheal Johnson,28.0,Male,R&D,Executive,High School,Single,4843.0,1,No,2,Yes,,
8087,Thomas Parker,27.0,Male,Sales,Manager,High School,Divorced,3332.0,12,No,5,No,,
5847,Benjamin Taylor,32.0,Male,Finance,Engineer,High School,Married,4357.0,12,Yes,4,No,,
1696,Jessica Graham,25.0,Female,Hr,Technician,Phd,Married,4182.0,3,Yes,5,No,2017-09-06,
6959,Christopher Lopez,40.0,Male,It,Technician,Phd,Divorced,8814.0,8,Yes,1,No,,
8666,Geoffrey Ayala,31.0,Male,Sales,Analyst,Master,Divorced,11669.0,1,No,2,Yes,2013-07-09,
1162,Jose Smith,44.0,Female,Hr,Consultant,Bachelor,Divorced,8425.0,9,Yes,5,Yes,,2033-05-05
6565,Andrew Gentry,22.0,Male,It,Engineer,Master,Single,3198.0,9,Yes,4,Yes,2014-10-12,
1370,Nicholas Diaz,57.0,Male,Sales,Consultant,High School,Married,8814.0,3,No,5,No,,
5294,Richard Young,36.0,Male,It,Technician,Phd,Single,7235.0,13,No,5,No,,
1420,Pam Smith,54.0,Female,Finance,Consultant,Phd,Married,2762.0,13,No,4,Yes,,
6436,Christopher Vega,29.0,Female,It,Technician,High School,Single,10758.0,3,No,1,Yes,,
8157,Caleb Barber,53.0,Female,Hr,Manager,High School,Single,12047.0,8,Yes,2,Yes,,
2524,Samuel Hill,33.0,Female,Sales,Technician,Master,Divorced,11067.0,2,No,2,Yes,,
9496,April Moon,34.0,Male,Finance,Technician,Phd,Single,6937.0,10,No,3,Yes,,
1821,Cynthia Martin,46.0,Female,Finance,Engineer,Bachelor,Single,13690.0,1,No,4,No,2012-02-06,2013-06-02
2196,Andrew Berry,31.0,Female,R&D,Analyst,High School,Divorced,14892.0,2,No,3,Yes,,
9813,Lauren Hernandez MD,49.0,Male,Hr,Analyst,High School,Divorced,14101.0,12,No,4,Yes,,
9700,Dr. David White,33.0,Male,It,Technician,Bachelor,Married,5655.0,14,Yes,3,No,,
6395,Michael Becker,52.0,Male,Finance,Executive,High School,Married,9232.0,13,No,4,No,,
5055,Stephen Clarke,42.0,Male,R&D,Executive,Bachelor,Single,6260.0,14,No,1,Yes,,
9453,Jennifer Lozano,44.0,Male,Finance,Executive,Master,Single,12264.0,3,No,2,No,2019-09-04,
1761,Andrea Christian,24.0,Female,R&D,Engineer,Master,Divorced,3014.0,11,Yes,5,Yes,2012-02-11,
4610,Mark Wilkins,36.0,Female,Unknown,Analyst,Phd,Divorced,13453.0,7,Yes,2,Yes,2024-12-08,
6700,Mary Reid,22.0,Female,Finance,Analyst,High School,Married,3159.0,12,No,1,Yes,,
4230,Jason Rose MD,20.0,Female,Hr,Technician,High School,Married,3071.0,8,Yes,1,No,,
2674,Jill Gomez,42.0,Male,Unknown,Manager,Phd,Divorced,6683.0,14,No,4,No,,
5467,Matthew Richards,59.0,Male,It,Engineer,Bachelor,Single,11480.0,1,No,5,No,,
7847,Lisa Velez,26.0,Male,It,Consultant,Bachelor,Married,2726.0,2,Yes,5,No,,
7216,Meghan Alvarez DVM,39.0,Female,It,Technician,High School,Single,10345.0,9,Yes,1,No,2013-06-01,
4011,Jonathan Jackson,35.0,Male,Hr,Analyst,Bachelor,Divorced,6011.0,12,No,1,Yes,,
3629,Kristen Hernandez,47.0,Male,Sales,Engineer,High School,Divorced,8814.0,4,Yes,5,Yes,2022-11-07,
6632,Kathleen Porter,39.0,Male,Hr,Analyst,Master,Married,9675.0,5,No,5,Yes,2024-05-04,
7204,Charles Butler,29.0,Male,Hr,Consultant,Master,Married,13583.0,12,No,2,Yes,,
6340,Andrew Becker,43.0,Female,Finance,Executive,Bachelor,Single,11655.0,14,No,2,No,,
3278,Jim Gonzalez,29.0,Male,Finance,Analyst,Master,Divorced,10151.0,13,No,4,Yes,,
9008,Debra Kim,32.0,Female,Sales,Consultant,Master,Single,9415.0,10,No,3,Yes,2023-08-10,
6091,Kevin Smith,59.0,Female,R&D,Analyst,High School,Single,10822.0,3,Yes,3,Yes,,
2267,Amy Norris,51.0,Female,Unknown,Consultant,High School,Single,13893.0,10,Yes,4,No,,
6302,Calvin Rose,23.0,Male,R&D,Analyst,Master,Divorced,10886.0,5,Yes,5,Yes,,
2132,Donald Benson,32.0,Male,Hr,Technician,High School,Married,5350.0,12,No,3,No,,
9232,Nicholas Nelson,39.0,Male,It,Analyst,Phd,Single,8814.0,7,Yes,5,No,,
